"","Variable","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"168","g__Deinococcus","obese",2.18970590094069,0.136318012495758,0.0982656812115879,1.38723927636786,0.165368812602597,0.348824839083602
"169","g__Thermus","obese",4.36887552712745,0.151671721773913,0.104549778579815,1.45071298891489,0.146859797080136,0.319775364609974
"170","g__Actinomyces","obese",2.02860440997508,0.0282446562093297,0.101347630121861,0.278690840381449,0.780482092447607,0.985651765355077
"171","g__Brevibacterium","obese",2.09822032620335,-0.104712983004941,0.100950848796976,-1.03726698935965,0.299611445671414,0.534511117798904
"172","g__Corynebacterium","obese",6.40616674849569,-0.458464138124775,0.0965406295174247,-4.74892426552933,2.04501500471576e-06,1.25489557107558e-05
"173","g__Leucobacter","obese",2.0261847627841,-0.0176087630188975,0.101608930177428,-0.17329936441757,0.862416123255161,0.985651765355077
"174","g__Micrococcus","obese",2.03582294032015,0.039989746377562,0.101194142342549,0.395178470332739,0.692711180508949,0.985651765355077
"175","g__Rothia","obese",2.02621151773854,0.0103545372458961,0.10147209620789,0.102043198404834,0.918722386653687,0.985651765355077
"176","g__Mycobacterium","obese",5.1279849024888,0.0262307467444025,0.0640116632306071,0.409780740267663,0.681966795671353,0.985651765355077
"177","g__Bifidobacterium","obese",74.8253091905176,0.355805757315309,0.164983791468311,2.15661038062426,0.0310360350324846,0.0931081050974538
"178","k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__","obese",105.530559411514,1.1609808225445,0.191165635485496,6.07316696641633,1.25411937418273e-09,8.91084818498252e-09
"179","g__Adlercreutzia","obese",24.4623672698713,-0.168580173939366,0.0710154153774514,-2.37385324078373,0.0176035457855013,0.0579628946595774
"180","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f___g__","obese",296.152161975671,-0.0761836517324777,0.223492604133571,-0.340877730732183,0.733195630155564,0.985651765355077
"181","g__Odoribacter","obese",177.460696631926,0.30988182911322,0.19021276377457,1.6291326773448,0.103284934942813,0.248990468165711
"182","g__Bacteroides","obese",2017.01231295768,-0.918101458365101,0.132559010760338,-6.92598302521279,4.32958380398379e-12,3.65308633461132e-11
"183","g__Parabacteroides","obese",751.06079581928,-0.535560173727243,0.16329453870045,-3.27971883193032,0.00103910588810963,0.00438372796546249
"184","g__Prevotella","obese",942.632088908454,-6.47677247233456,0.20909652761327,-30.9750360097493,1.16932788283444e-210,1.5785926418265e-208
"185","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__","obese",709.738936039101,-0.538196842297631,0.146702539040398,-3.66862663603542,0.000243856898238147,0.00113519590559138
"186","g__AF12","obese",161.281555144305,0.244317811134873,0.204538306895201,1.19448437235795,0.232288550207773,0.457122816603145
"187","g__Alistipes","obese",2.49521119935249,-0.00269568335890763,0.0931979094159942,-0.0289242899953399,0.976924973109267,0.985651765355077
"188","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__S24-7_g__","obese",5506.27072488117,-1.66948360981064,0.1233173582899,-13.5381071485974,9.31585587264502e-42,1.79662934686725e-40
"189","g__Chryseobacterium","obese",3.03448427317316,-0.00894138475795552,0.0830676632182737,-0.107639777159261,0.914281442672668,0.985651765355077
"190","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f___g__","obese",24.1525046818306,-0.744621988708176,0.0882927698482184,-8.43355565793478,3.35318095973522e-17,3.48214945818657e-16
"191","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f___g__","obese",5.12323091504364,0.00655517053656686,0.0640017557353466,0.102421729861179,0.918421936434466,0.985651765355077
"192","g__Mucispirillum","obese",492.554967574306,0.646964327408149,0.212460211889966,3.04510817179837,0.00232596636413736,0.00897158454738697
"193","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f___g__","obese",2.02861186186964,-0.00662040767950292,0.101505804515611,-0.0652219615527974,0.947997275564704,0.985651765355077
"194","g__Anoxybacillus","obese",2.06467546644351,-0.00278740348810133,0.100808868089607,-0.027650379782299,0.977940999751395,0.985651765355077
"195","g__Bacillus","obese",17.2563547797306,-0.00691719380107628,0.035060583050235,-0.197292606091727,0.843598565119716,0.985651765355077
"196","g__Geobacillus","obese",9.35589184477575,0.248041337698121,0.0949850672973603,2.61137192145796,0.00901797601074217,0.0304356690362548
"197","g__Oceanobacillus","obese",2.04298921077884,-0.0384088678940562,0.10141527835119,-0.378728614844901,0.704889401976439,0.985651765355077
"198","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__","obese",7.40142922083093,-0.0967798923922586,0.0568946248192013,-1.70103753561613,0.088935939027363,0.222339847568408
"199","g__Rummeliibacillus","obese",2.02378160643656,-0.0146125898225397,0.101655178401132,-0.143746634971003,0.885700544203096,0.985651765355077
"200","g__Sporosarcina","obese",6.34766162540587,-0.0936212999442351,0.0599634369883473,-1.5613064334926,0.118451466369084,0.275705999307351
"201","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Staphylococcaceae_g__Staphylococcus","obese",23.5090619625858,0.00518764023923463,0.0426320218683843,0.121684124089872,0.903149186934931,0.985651765355077
"202","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f___g__","obese",4.1101789198968,0.0193853873832019,0.0713606504001957,0.271653737381698,0.785888276134983,0.985651765355077
"203","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Aerococcaceae_g__","obese",3.13551785865371,-0.0952955707408519,0.0827287895211478,-1.15190336148327,0.249360786769668,0.474136707238101
"204","g__Aerococcus","obese",3.90699439335372,-0.428881371832137,0.108509613512706,-3.95247349933578,7.73474973568688e-05,0.000372925433684903
"205","g__Enterococcus","obese",11.8879409781692,-0.300866184529731,0.0683049740214654,-4.4047478070218,1.05907013515691e-05,5.95726951025761e-05
"206","g__Tetragenococcus","obese",2.94468441406036,0.233428079349006,0.111965502387443,2.0848214349207,0.037085512269422,0.106522216093021
"207","g__Lactobacillus","obese",1031.90787905577,1.41413977016711,0.162810696174316,8.68579155667414,3.76114039565878e-18,4.23128294511613e-17
"208","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Leuconostocaceae_g__","obese",2.48503729391955,-0.49278019719793,0.115937542126965,-4.25039368747596,2.13395105067515e-05,0.000114121141731764
"209","g__Leuconostoc","obese",2.42247525581042,-0.367785166979134,0.117151891899118,-3.13938734592388,0.00169301496550519,0.0067222653042118
"210","g__Weissella","obese",2.01899008805238,-0.00860191734949987,0.101744233847495,-0.0845445193719122,0.932623508179191,0.985651765355077
"211","g__Lactococcus","obese",6.2494214078153,-0.00707538180985765,0.0581455110305614,-0.121684059258484,0.903149238281341,0.985651765355077
"212","g__Streptococcus","obese",16.9671398198203,0.124700959357341,0.044731991511022,2.78773546951547,0.00530778652162394,0.0185923452741053
"213","g__Turicibacter","obese",26.3470769717143,-4.21294491427748,0.221407492452851,-19.0280142176066,9.9969815726531e-81,4.49864170769390e-79
"214","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f___g__","obese",6068.95111483416,-0.150378402562801,0.101302832382379,-1.48444420581629,0.137691114610665,0.3069229719603
"215","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__","obese",27.5918987456951,-0.141359046287916,0.0746886003229772,-1.89264553997042,0.0584050232964378,0.148767512170172
"216","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Christensenellaceae_g__","obese",10.31378192898,-0.318933498412989,0.0977967561199187,-3.26118688458247,0.0011094689081989,0.00453873644263186
"217","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__","obese",71.6978830995318,-0.285940314706219,0.127666189133079,-2.23974974617716,0.0251071740373799,0.0770333748874156
"218","g__02d06","obese",2.08390988824451,-0.0261983163621998,0.100285721918726,-0.261236752959026,0.793909937107498,0.985651765355077
"219","g__Candidatus Arthromitus","obese",6.56862639399482,-3.25767268577852,0.205802561101545,-15.8291163547336,1.95953760800972e-56,6.61343942703282e-55
"220","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium","obese",11.709401603287,-0.0887192444339068,0.0447966434429195,-1.98048866198991,0.0476486461084764,0.13026324636024
"221","g__SMB53","obese",4.53419900868856,0.199280002800961,0.13096723200324,1.52160200496588,0.128108834880282,0.293130384895561
"222","g__Thermoanaerobacterium","obese",2.05983643874208,0.0168599740420643,0.100769544314651,0.167312198906243,0.867124406095508,0.985651765355077
"223","g__Dehalobacterium","obese",69.8773263170281,-0.0937193484612955,0.119656547580834,-0.783236273785883,0.433488377430232,0.731511636913517
"224","g__Anaerofustis","obese",2.15608842459039,0.0277631394992703,0.0984817486628495,0.281911520421077,0.778011355654566,0.985651765355077
"225","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__","obese",1608.87359259017,-0.589176405593464,0.0888488011515007,-6.63122515957001,3.32911950662622e-11,2.49683962996966e-10
"226","g__[Ruminococcus]","obese",791.888741080002,0.0914498311253551,0.131555847411673,0.695140755235182,0.486967096026703,0.798766437961357
"227","g__Anaerostipes","obese",2.23786882486022,-0.0279576763283179,0.103396618814773,-0.270392558758638,0.786858264222391,0.985651765355077
"228","g__Blautia","obese",14.0707201053782,-0.269380944796023,0.0634766979597538,-4.24377690482292,2.19788865557472e-05,0.000114121141731764
"229","g__Coprococcus","obese",126.216125447166,-0.50393269353489,0.106394960660977,-4.73643385367328,2.17511689064377e-06,1.2766990445083e-05
"230","g__Dorea","obese",90.2754965482566,-0.0541530096782678,0.120913074413756,-0.447867279372618,0.654248984159641,0.985651765355077
"231","g__Roseburia","obese",58.6591504153746,0.327551991931671,0.117659811584196,2.78389016199706,0.00537112196807487,0.0185923452741053
"232","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__","obese",19.15891528371,0.72255899071056,0.210160096518991,3.43813598622547,0.000585733468539233,0.00255077478234827
"233","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__","obese",171.052685461424,0.202764822428411,0.187460543797599,1.08163999912076,0.27941252379449,0.516721790578852
"234","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__","obese",478.845620393186,-0.261764378163218,0.0870398955921129,-3.00740684926715,0.00263486862698019,0.0098807573511757
"235","g__Anaerotruncus","obese",6.12905015626938,-0.13733074306775,0.199443187332712,-0.688570739890223,0.491093439635501,0.798766437961357
"236","g__Faecalibacterium","obese",3.03687270389636,0.0216774778958817,0.0829466630137089,0.261342374825844,0.793828491292637,0.985651765355077
"237","g__Oscillospira","obese",1701.53246493158,0.235269908327432,0.118654401359219,1.98281652962174,0.0473879269645425,0.13026324636024
"238","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Ruminococcus","obese",360.365291338055,-0.0815175961920588,0.101416853555179,-0.803787470567762,0.421519727071299,0.720318520944626
"239","g__Veillonella","obese",5.05109494370422,0.00921701345767532,0.064412464198168,0.143093632147324,0.886216234000058,0.985651765355077
"240","g__Caldicellulosiruptor","obese",3.09946953188049,-0.0345062418372732,0.082421911107825,-0.418653745993973,0.675469204165095,0.985651765355077
"241","k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__","obese",70.603195573079,0.0276473837339655,0.163755932634772,0.168832867848691,0.86592810461562,0.985651765355077
"242","g__[Eubacterium]","obese",2.17537429717517,-0.19218201188193,0.100929306608208,-1.90412495973991,0.0568939117360297,0.148767512170172
"243","g__Allobaculum","obese",2526.08042793865,0.723939912984626,0.203735363633507,3.55333458106417,0.00038038033938784,0.00171171152724528
"244","k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Clostridium","obese",2.65152323171219,0.151366689506378,0.102225709384556,1.48071058071079,0.138683713256136,0.3069229719603
"245","g__Coprobacillus","obese",4.29768353164113,-0.645359081814247,0.0945466822770583,-6.82582472775825,8.74216122164164e-12,6.94230449953895e-11
"246","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Caulobacterales_f__Caulobacteraceae_g__","obese",6.90455354489752,-0.118615289477744,0.114514301709485,-1.03581201393222,0.300289851635459,0.534511117798904
"247","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__","obese",2.05269575558914,-0.0501644807705888,0.10117710623787,-0.495808613587456,0.620029447105027,0.96310841916633
"248","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f___g__","obese",2.1007726989889,0.0412774288097982,0.0996891585444494,0.414061362463937,0.678829168271624,0.985651765355077
"249","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Bradyrhizobiaceae_g__","obese",3.06334850187552,0.0365373700753016,0.0825509251432061,0.442604004884476,0.658052187487841,0.985651765355077
"250","g__Ochrobactrum","obese",2.02139571881897,-0.011610654594783,0.101699640160322,-0.1141661325102,0.909106098674462,0.985651765355077
"251","g__Devosia","obese",2.02380120660206,0.0203614409394047,0.101502951223012,0.200599496803483,0.841011751566493,0.985651765355077
"252","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Methylobacteriaceae_g__","obese",3.07057179736225,0.0259146695298931,0.0825504084298326,0.313925394468768,0.753577702647514,0.985651765355077
"253","g__Agrobacterium","obese",2.05267333061534,-0.0501638270557682,0.1013612979619,-0.494901190734788,0.620669870129413,0.96310841916633
"254","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f___g__","obese",2.03102043080047,-0.00264048803912749,0.101419710845326,-0.0260352550516977,0.979229218509591,0.985651765355077
"255","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__Sphingomonadaceae_g__","obese",5.27860312300542,-0.00165161105364985,0.0918387497279407,-0.0179838146593079,0.985651765355077,0.985651765355077
"256","g__Novosphingobium","obese",3.21468283152942,-0.116118732431333,0.0825992790059082,-1.40580806308282,0.159781127112594,0.342388129526986
"257","g__Sphingobium","obese",12.581289212639,-0.211155347731827,0.11122004034135,-1.89853687414392,0.057625395086983,0.148767512170172
"258","g__Sphingomonas","obese",5.09435924671638,0.00983286685470949,0.0641590122933251,0.153257765405663,0.878195005460413,0.985651765355077
"259","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f___g__","obese",2.02859133826382,0.0143114687112565,0.101406703457946,0.141129414755027,0.887767706592648,0.985651765355077
"260","g__Achromobacter","obese",3.94158322123095,-0.109217786181432,0.0882287690521456,-1.23789311983806,0.21575569378403,0.441318464558243
"261","g__Sutterella","obese",165.557402669664,-1.91551088640637,0.201206860465779,-9.52010722682171,1.73000461889457e-21,2.33550623550767e-20
"262","g__Burkholderia","obese",3.09223942003729,0.00344058035307136,0.0823744848260139,0.041767549264051,0.966684004363318,0.985651765355077
"263","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__","obese",15.5240318908778,-0.16526179960052,0.0701708187494272,-2.3551356895329,0.0185159431076794,0.059515531417541
"264","g__Comamonas","obese",2.018990578918,0.00542719603811528,0.101672818409679,0.0533790262039065,0.957429916048903,0.985651765355077
"265","g__Delftia","obese",2.05268524775757,-0.0363056374827516,0.101288921375764,-0.358436411303701,0.720016747031589,0.985651765355077
"266","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__","obese",3.02728936786789,0.00176014834432744,0.0831186834853803,0.0211763260739931,0.983104999103787,0.985651765355077
"267","g__Oxalobacter","obese",2.18501884439139,-0.196115559033701,0.0992890472347233,-1.97519831739422,0.0482456468000887,0.13026324636024
"268","g__Ralstonia","obese",3.12342230922714,0.0594704985886607,0.0818791323838722,0.726320575917273,0.467642268400888,0.779403780668147
"269","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Rhodocyclales_f__Rhodocyclaceae_g__","obese",4.14135172995365,0.00353775535910131,0.0712202708083558,0.0496734331244111,0.960382627611509,0.985651765355077
"270","g__Dechloromonas","obese",2.86080466760085,-0.134026738410831,0.112529808678525,-1.19103320253319,0.233640550708274,0.457122816603145
"271","k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__","obese",1853.45684185205,0.434308041807775,0.257124840781022,1.68909406220168,0.0912014055798402,0.223857995514153
"272","g__Bilophila","obese",444.428257045648,0.695681969322976,0.241113788784138,2.88528488076557,0.0039105961608328,0.0142683913976332
"273","g__Desulfovibrio","obese",366.313983564255,0.391185460233114,0.167932745137116,2.32941741000966,0.0198369636367063,0.062278839324543
"274","k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__","obese",550.594561821972,1.12708518053995,0.268009064985772,4.20539947258793,2.60621413299216e-05,0.000130310706649608
